视频标题,BVID,分P序号,弹幕内容
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,他还是那么喜欢喝波本酒
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老公好帅！！！！！！！！！！！！！！！！！！！！！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,爱暴富了！！！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,才知道他是日英混血
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,卡点必须的！！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,秀一机！！！！！！！！！！！！！！！！！！！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,猫哥一笑，生死难料
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,琴酒的噩梦：1/3
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老公！！！！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,一分零九，这个镜头是哪集呀
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,海猿岛新数据1300码+
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,啊啊啊啊啊啊啊啊啊啊太帅了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老公好帅
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,bgm应该用飒爽的夏亚啊（手动狗头）
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老情人。还得是你啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,别太帅了你小子
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,长发秀yyds！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,又是谁？！在和我抢老公！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,我真的是对他一见钟情啊啊啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老公老公老公我爱你！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,我的二次元老公
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,好帅啊啊啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,但我更喜欢早期秀一感觉后面没那个感觉了呜呜呜
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,啊啊啊，但求一睡Akai
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,成熟男人的魅力
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,每天一遍，早恋再见
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,情敌们，别乱认老公
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,那你别喜欢了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老公老公！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,爱了爱了爱了爱了爱了爱了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老公！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,赤井秀一 我心中的名柯大总攻
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,突然被刀 我的老婆hiro啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,最近只喝一种酒：”波本“
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,不多说了，家人们片头见
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,帅发财我了
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,Get to my throne
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,我永远你喜欢赤井秀一
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,帅
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,好帅
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,长发这幕帅得笔筒
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,这是第几集啊有没有人知道啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,这是第几集啊
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,秀一太帅了！！！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,老公
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,我爱你呀老公
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,剧场版↑
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,赤井秀一，我老公，谁都别抢。
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,现在除了新一，最爱的男性角色就是赤井
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,我是赤井秀一的狗
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,赤井秀一赤井秀一
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,1.25倍超好聽
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,AkaiAkaiAkaiAkaiAkai！
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,5
【赤井秀一\冲矢昴】“他狙的不是别人，是我的心啊！！进来看顶级Alpha的Bking瞬间！”|高燃踩点混剪|GRRRLS,BV1he411g7Y7,1,天哪这个站姿端枪瞄准出自哪里呀太帅了TT
